Station Name,ZIP,Latitude,Longitude,ID
NATIONAL GRID DAN'S PLACE,2817,41.607677,-71.66108,98855
NATIONAL GRID NEWPORTHOSPITAL,2840,41.496924,-71.307115,98856
NATIONAL GRID PAOLINO-NEWPORT,2840,41.482302,-71.316581,98857
NATIONAL GRID BURLINGAME PARK,2813,41.372801,-71.692982,98858
NATIONAL GRID CILANTROWARWICK,2888,41.733657,-71.436564,98862
AMES EV LOT M,50010,42.026168,-93.618434,98866
AMES EV BANDSHELL PARK,50010,42.025853,-93.609594,98867
DTW AIRPORT MAC DECK 8B1,48174,42.207484,-83.355793,98869
HIE BWICA HIECALIMD,20619,38.300418,-76.510697,98871
BC PUBLIC N BROADWAY 1,80304,40.037727,-105.281657,98872
NATIONAL GRID KOHLS KINGSTOWN,2852,41.606747,-71.450787,98876
NATIONAL GRID TRUTH BOX,2909,41.823339,-71.435928,98877
NATIONAL GRID GARDEN CITY 1,2920,41.76122,-71.456911,98879
NATIONAL GRID TRATTORIADELMAR,2903,41.824551,-71.428922,98880
ED MARTIN SALES,46060,39.994938,-86.005102,98881
DELTA AIR LINES RESERVATIONS #1,30354,33.65972,-84.413647,98882
WOODMAN'S STORE #31,53590,43.16504,-89.265754,98883
T.F. Green Airport - Red Beam Garage C,2886,41.727738,-71.437643,98891
Allstar Kia,91766,34.032373,-117.756609,98924
Capitol Kia,95136,37.276143,-121.867865,98925
Car Pros Kia Huntington Beach,92648,33.688485,-117.9894,98927
Kearny Pearson Kia,92111,32.831731,-117.160897,98932
Jim Bone KIA,95404,38.425594,-122.71351,98934
Stevens Creek Kia,95117,37.322679,-121.96248,98936
University of Minnesota Dual,55455,44.973875,-93.230153,98946
Greenrock CHAdeMO,55415,44.975248,-93.253763,98949
Unity Church - MN CHAdeMO,55104,44.942685,-93.130733,98950
City of Hopkins,55343,44.924964,-93.413784,98968
Goodwill Brooklyn Park Outlet,55428,45.082766,-93.377794,98985
Goodwill Fridley,55432,45.071598,-93.269751,98987
Goodwill Savage,55378,44.74607,-93.354258,98988
Goodwill St Louis Park,55416,44.938634,-93.347982,98990
Goodwill Forest Lake,55025,45.276783,-93.00587,98991
Cerritos Performing Arts Ctr,90703,33.867627,-118.06171,99019
Arrowhead Regional Medical Ctr,92324,34.074016,-117.351125,99043
Pine City,55063,45.820923,-92.970185,99060
City of Azusa 1,91702,34.127418,-117.890362,99076
Riverside City Hall,92522,33.980562,-117.37556,99077
World Learning Center,5301,42.891331,-72.56675,99079
Oconaluftee Visitor Center L2,28719,35.514404,-83.3066,99084
Alameda Municipal Power,94501,37.776437,-122.252524,99085
Pioneer Commerce Center,96161,39.335425,-120.18199,99089
Truckee Train Depot,96161,39.327461,-120.185712,99090
Hawaiian Electric Company,96814,21.300389,-157.851748,99100
HELCO - Waimea KTA,96743,20.022733,-155.667323,99106
Empire Lakewood Nissan,80401,39.73338,-105.164391,99122
Banning,92220,33.924926,-116.899774,99127
Lakeside Shopping Center,91505,34.155494,-118.345929,99132
Walmart Super Center,92555,33.934533,-117.180407,99133
Sacramento Valley Station,95814,38.58442,-121.501873,99139
650 W Adams,90007,34.028978,-118.278058,99147
11617 Santa Monica,90025,34.044424,-118.454742,99148
North Division Bicycle,99218,47.75248,-117.410843,99158
AQMD - gateway D32,91765,34.001271,-117.8289,99160
OGE Fast Charger at OnCue,73099,35.477198,-97.741928,99161
Sacred Heart Hospital,99204,47.649276,-117.411477,99164
Sacramento Food Coop,95816,38.564634,-121.472016,99165
Port of Clarkston,99403,46.425498,-117.04865,99171
Westchester Loyola Village,90045,33.959206,-118.417298,99174
Nugget Market -Elk Grove,95758,38.409946,-121.420577,99176
2WTC P1,97204,45.516061,-122.673899,99177
Meadow Park,96161,39.327295,-120.214849,99180
Rosalia - E 6th St,99170,47.234673,-117.370063,99183
E Washington St,92324,34.048451,-117.314346,99185
Santo Antonio Dr,92324,34.049822,-117.312259,99187
OnCue 129 Waterloo Rd,73034,35.7257,-97.412339,99190
Albertville Premium Outlet Mal,55301,45.244023,-93.662775,99193
Mountain Gear Inc,99212,47.678576,-117.323186,99198
Orange Street Parking,91203,34.149176,-118.256074,99199
CITY OF LIBERTY LAKE,99019,47.671569,-117.102884,99200
3488 Mission,90031,34.066931,-118.203993,99211
126 N Beaudry Ave,90012,34.059941,-118.253619,99212
6514 Lankershim,91606,34.18884,-118.387653,99213
20152 Roscoe,91306,34.220066,-118.573028,99216
929 S Wilton,90019,34.054758,-118.314319,99217
6310 Van Nuys,91401,34.185085,-118.448585,99218
16772 Chatsworth,91344,34.264655,-118.497144,99222
Frencken America Inc,99019,47.674738,-117.095839,99224
Intel HQ Santa Clara,95052,37.388501,-121.96457,99226
Rock Pointe,99201,47.669621,-117.416241,99230
Encino Library,91356,34.166729,-118.530084,99232
Northridge Library,91325,34.23478,-118.534278,99233
Chatsworth Library,91311,34.25682,-118.592457,99234
757 China Town,90012,34.064254,-118.236637,99236
Studio City Library,91604,34.150967,-118.406008,99237
Sun Valley,91352,34.215022,-118.370958,99238
Silverlake Library,90039,34.10036,-118.259602,99239
Expo - Dr Mary McLeod Beyhune,90062,34.014402,-118.308616,99240
670 Cherokee,90028,34.102031,-118.334771,99241
Lake View Terrace Branch,91342,34.272716,-118.394181,99242
601 Friar,91401,34.185955,-118.447329,99243
629 Sherman Oaks,91403,34.15057,-118.451128,99244
690 Studio City Lot,91604,34.144148,-118.399483,99245
731 Venice Beach,90291,33.985498,-118.469336,99246
752 SFV Civic Ctr,91401,34.184363,-118.446561,99247
745 Hollywood Highland,90028,34.102653,-118.340314,99248
Topanga PD,91304,34.221249,-118.598936,99249
Hollenbeck PD 2,90033,34.044989,-118.213088,99251
Mission Area PD,91345,34.272758,-118.468,99252
Valley Plaza Library,91605,34.193947,-118.40108,99254
Mid Valley Regional Library,91343,34.234966,-118.487435,99255
680 Broxton,90024,34.061656,-118.446408,99259
732 Larchmont,90004,34.07527,-118.323399,99260
763 Aiso,90012,34.051326,-118.241043,99261
STCU Valley,99216,47.628186,-117.227256,99262
Kendall Yards,99201,47.662679,-117.431811,99263
Deer Park Chevron,99006,47.943785,-117.477441,99264
702 Hollywood Vine,90028,34.100583,-118.327418,99265
Docs Sports Bar and Grill,55783,46.373463,-92.789395,99267
805 156th NE Bellevue WA,98007,47.617634,-122.133439,99270
AGR Olympia,98501,47.011089,-122.896054,99273
Avista Pullman,99163,46.730022,-117.174229,99277
Liberty Lake Park and Ride L2,99019,47.670514,-117.103246,99280
North Beacon Hill,98144,47.58002,-122.312203,99282
Keaau Shopping Center DCFC,96749,19.622241,-155.039721,99284
WA State Dept of Licensing,99208,47.740514,-117.413842,99286
JWPCP,90745,33.800588,-118.283738,99291
LNI Bellevue 120th NE,98005,47.61541,-122.179484,99293
Joint Administration Office,90601,34.033257,-118.020892,99294
Kennewick,99337,46.180363,-119.188501,99296
Ellensburg,98926,46.994236,-120.549197,99297
Spokane Community College,99217,47.673158,-117.360474,99298
SFCC,99224,47.675247,-117.464446,99303
Notre Dame - Innovation Park,46617,41.693242,-86.228622,99306
Borough of Rutherford - Kip Parking Garage,7070,40.828,-74.103,99307
Appalachian Mountain Club - Cardigan Lodge,3222,43.649708,-71.877581,99308
Park Place Garage,59802,46.869524,-113.993472,99310
NATIONAL GRID RI HOSPITAL,2905,41.810347,-71.409162,99314
NATIONAL GRID WILLARD GARAGE,2905,41.809939,-71.408877,99315
NATIONAL GRID PULASKI PARK,2814,41.927058,-71.795509,99318
NATIONAL GRID MIRIAM HOSPITAL,2906,41.851778,-71.3972,99319
KEA LANI NEW STATION 2,96753,20.676287,-156.441591,99322
BOPR BOROUGH HALL,7656,41.034269,-74.037602,99325
BOPR SULAK,7656,41.030706,-74.041254,99326
BOPR BERTHOUD,7656,41.035009,-74.033022,99327
NATIONAL GRID UNION STATION,2903,41.825871,-71.414555,99346
GEISINGER STATION3,17821,40.968827,-76.600963,99348
TRITON TRITON BLDG B,60171,41.914531,-87.842204,99352
MWAA-DCA DCA GARAGEB #1,22202,38.852502,-77.044753,99353
Ricker Memorial Library,4274,44.06151,-70.394795,99359
Village of Waterville - West Main Street,13480,42.930765,-75.38053,99360
Howard Community College,21044,39.213753,-76.879001,99361
A & D Technology,48108,42.219323,-83.732229,99362
VBHCS SHOP2,29302,34.959119,-81.925603,99367
76SLAURA NEW STATION 1,32202,30.326535,-81.660161,99368
DUBLIN FLEET REC CENTER,43017,40.106791,-83.13932,99369
MIDWEST ENERGY MIDWEST 1,49031,41.919041,-85.973241,99370
San Ramon Transit Center,94583,37.770275,-121.959901,99376
MIDSOUTH CHARGE SYNERGY STATION,77868,30.389393,-96.067859,99381
7009 Sunset Blvd,90028,34.098032,-118.34183,99387
HVA CHARGING HVA,7747,40.385504,-74.214535,99392
RCUOA CHARGER ROTONDA 1,22102,38.928065,-77.233868,99393
SLC AIRPORT EMPLOYEE 4,84114,40.774156,-111.981551,99395
SLC AIRPORT ECONOMY 4,84114,40.779384,-111.982885,99396
SLC AIRPORT ECONOMY 1,84114,40.779334,-111.982865,99397
NATIONAL GRID TF GREEN 1,2886,41.727445,-71.442164,99402
UWB CASCADIA CC SOUTH DUAL 5,98011,47.757824,-122.190681,99405
ORANGETHEORY EV STATION 01,33487,26.403238,-80.114765,99406
LINC SQUARE EXP LSS P2 106-107,98004,47.614503,-122.201196,99407
LINC SQUARE EXP LSS P2 109-110,98004,47.614311,-122.201051,99408
LINC SQUARE EXP LSS P2 100-101,98004,47.614752,-122.200829,99409
LINC SQUARE EXP LSS P2 92-93,98004,47.614649,-122.200751,99410
San Francisco Estuary Institute,94804,37.899428,-122.318169,99429
Holts Landing State Park,19939,38.59069615,-75.12804594,99430
Mesa County Public Library,81501,39.07167,-108.563984,99432
Villages at Homeland,21212,39.353249,-76.614846,99433
Studio 3807,20722,38.938966,-76.955265,99435
Quittacas Water Treatment Plant,2717,41.785248,-70.916837,99437
Parker Street Lot,2740,41.642965,-70.945723,99438
IKEA - Oak Creek,53154,42.905464,-87.940603,99442
MUSEUM STATIONS MUSEUM ST3,33137,25.813939,-80.193629,99446
HOLMES PARK PITTSBORO 1,27312,35.742977,-79.173734,99450
CENTRAL CENTRAL 3,20910,38.99486,-77.02375,99453
AutoFair Nissan - Chelmsford,1824,42.624289,-71.363072,99461
AutoFair Nissan - Chelmsford,1824,42.624289,-71.363072,99462
Herb Chambers Nissan,1581,42.281055,-71.650352,99463
Herb Chambers Nissan,1581,42.281055,-71.650352,99464
SVVSD GRAND VIEW ES 1,80516,40.095792,-104.999656,99480
Indiana University - Henderson Garage,47401,39.164138,-86.525675,99485
KRAUS-ANDERSON SW SC1,55431,44.86037,-93.306586,99486
SAGE5100 SAGE5100,72758,36.300992,-94.188324,99487
MEIJER STORES 306 WARREN 1,48089,42.480193,-82.989293,99489
MCDOT-PARKING GARAGE 40,20814,38.988199,-77.098404,99490
MCDOT-PARKING GARAGE57,20814,38.981324,-77.096837,99491
MCDOT-PARKING LOT29,20910,38.994311,-77.023441,99492
MCDOT-PARKING GARAGE 35,20814,38.992092,-77.097204,99493
Nissan of Staten Island,10306,40.581432,-74.097694,99500
Vaden Nissan of Hilton Head,29910,32.288174,-80.9102,99502
Vaden Nissan of Hilton Head,29910,32.288174,-80.9102,99503
Russ Darrow Nissan - West Bend,53095,43.426559,-88.218853,99504
Leckner Nissan - Springfield,22150,38.776428,-77.18558,99506
Leckner Nissan - Springfield,22150,38.776428,-77.18558,99507
Nissan of New Braunfels,78130,29.725561,-98.089401,99508
Nissan of New Braunfels,78130,29.725561,-98.089401,99509
Nissan of Alvin,77511,29.454112,-95.234571,99510
Nissan of Alvin,77511,29.454112,-95.234571,99511
Cedar Park Nissan,78613,30.484634,-97.807088,99512
Cedar Park Nissan,78613,30.484634,-97.807088,99513
DECATUR DOWN TOWN,30030,33.77428,-84.296526,99517
DECATUR OAKHURST,30030,33.760116,-84.303466,99518
MEIJER STORES 306 WARREN 2,48089,42.479841,-82.989701,99520
EVSP WALGREENS STORE 6585,95008,37.285283,-121.977679,99523
Kennebec Valley Community College,4927,44.668958,-69.631047,99536
New York State Department of Environmental Conservation - Stony Brook,11790,40.910066,-73.124122,99538
Merrill Park,4605,44.541131,-68.423202,99539
Village Green Way,4679,44.27958058,-68.32685117,99540
FRANKLIN COUNTY FCSO2,1301,42.597053,-72.612113,99547
Bernheim Arboretum & Research Forest,40110,37.91837758,-85.66139166,99557
Safai Coffee Shop,40205,38.230145,-85.703079,99558
CHARLES COUNTY P D BROWN 1,20602,38.601385,-76.900302,99568
MOK STATION 01,30144,34.010234,-84.578448,99569
STN1 ARI HQ 1,33311,26.154304,-80.169102,99575
REPUBLIC PROP WALSH #1,76008,32.736796,-97.566723,99585
SERVICE DRIVE DC FAST 01,34233,27.269824,-82.472343,99586
ELUMINOCITY ZOO OTTER DB57,98103,47.670332,-122.353606,99587
SPRINGHILLSUITE SPRINGHILL-1,49418,42.883577,-85.769434,99589
DC CORRIDOR SEAHAWK 12A,98134,47.597446,-122.330456,99591
PSG1 WEST GARAGE,68132,41.256878,-96.015792,99615
PSG1 LOT M,68182,41.257968,-96.012211,99616
MIAMI-DADE DOLPHIN SINGLE1,33172,25.783267,-80.390085,99619
PW PARKING PARK PLAZA 01,98402,47.254518,-122.439253,99620
PW PARKING PKG-PAC PLAZA,98402,47.251655,-122.437656,99621
UNICOPROPERTIES CIRCA 1,80202,39.758097,-105.008001,99622
IMPA IMPA HQ LVL2,46032,39.957698,-86.146279,99632
CPSE-SATX VIAGARAGE STAT2,78258,29.647258,-98.452392,99634
MOHISTORY STATION 1,63103,38.629306,-90.199997,99636
MIDTOWN PLAZA MIDTOWN 163-164,30309,33.79175,-84.386337,99644
MIDTOWN PLAZA MIDTOWN117-118,30309,33.791365,-84.386874,99645
LPCO DC FAST 01,83709,43.60114,-116.279156,99646
SHS ALBUQUERQUE 5910HOLLY STAT1,87113,35.175335,-106.579531,99647
TS GAC 1,6831,41.098397,-73.722646,99649
THE HINMAN CO EAST,49002,42.238598,-85.59638,99651
WINROCK GARAGE GOODMAN ST1,87110,35.097225,-106.566116,99652
Alabama Power - Birmingham Headquarters,35203,33.514345,-86.819726,99659
Alabama Power - Plant Miller Fleet Garage,35130,33.632359,-87.053169,99661
Manchester-Boston Regional Airport,3103,42.928003,-71.437425,99662
Myhre Equine Clinic,3867,43.321979,-71.012308,99663
Dartmouth Hitchcock Medical Center,3756,43.675387,-72.273738,99664
Route 104 Diner,3256,43.622137,-71.599456,99665
Baltimore Gas & Electric - Spring Gardens,21230,39.267809,-76.618086,99667
Baltimore Gas & Electric - Fleet Building,21244,39.3337,-76.754634,99668
SAN PORTALES SAN PORTALES 2,85255,33.69334,-111.923714,99670
MINIOFLOVELAND MINIOFLOVELAND,80538,40.434647,-104.996754,99675
DCC DECK PREFERRED PKNG,28203,35.211793,-80.861685,99678
Tower at Emeryville,94608,37.838165,-122.300676,99684
Clean Energy - Los Angeles County Metropolitan Transportation Authority - Division 18,90745,33.859921,-118.281006,99685
Office Building,95054,37.411561,-121.976401,99688
Verizon,94089,37.4143426,-122.0244467,99690
World Bank,20006,38.901029,-77.042789,99693
NATIONAL GRID ROCKLAND,2370,42.128867,-70.915764,99699
EAST MARKET 1100MARKET2,19107,39.951393,-75.159694,99702
CITY OF NPR CITY HALL EVSE,34652,28.251521,-82.716684,99704
QBRC QBRC 1,98569,47.042642,-124.170682,99705
UOFU LASSONDE SOUTH,84112,40.764635,-111.84249,99707
UOFU LASSONDE NORTH,84112,40.764676,-111.842516,99708
Ocean City - City Hall,8226,39.278656,-74.575488,99711
Jet Food Stores of Georgia #92,31210,32.920767,-83.708842,99712
Mountain States Building Services,80526,40.54033,-105.097178,99713
Santa Clarita Metrolink Station,91351,34.415081,-118.524156,99714
Beaver Street Parking Lot,4915,44.425311,-69.007292,99738
Eastport - City Hall,4631,44.905548,-66.985371,99739
Francis Energy,74104,36.151891,-95.963584,99740
NATIONAL GRID MARLBOROUGH 99,1752,42.340142,-71.581792,99749
NATIONAL GRID CHILIS AUBURN,1501,42.179301,-71.87158,99750
NATIONAL GRID AUBURN 99,1501,42.181028,-71.868379,99751
WEST PEARL WP ALLEY,80302,40.017646,-105.283488,99753
DILLON STATION STATION1,27603,35.777973,-78.645687,99756
Rosewood Country Inn,3221,43.265556,-71.997637,99760
ELEC STATIONS STATION 01,33908,26.511947,-81.862048,99763
CITY OF ASPEN RIO GRANDE L2 2,81611,39.191433,-106.817755,99766
NATIONAL GRID WESTFORD 99,1886,42.555013,-71.447943,99767
E CAR 1007 CHURCH,60201,42.049264,-87.687086,99772
Tillamook,97141,45.457061,-123.844996,99778
Family Tree Farms,93654,36.546493,-119.434828,99779
AUSTIN HQ STATION 1,78744,30.192647,-97.714329,99789
PUBLIC STATIONS MPLS PARK & REC,55411,45.000535,-93.277189,99790
Catfish Bend Casino,52601,40.822785,-91.13935,99792
RSVP Motel,59715,45.685232,-111.045751,99796
CITY CENTER NEW STATION 1,84070,40.571875,-111.895076,99802
NATIONAL GRID MILFORD 99,1757,42.150993,-71.500492,99805
CHARGING FLINTRIDGE ST2,80918,38.901245,-104.76956,99806
PORT VANCOUVER ADMIN,98660,45.643429,-122.704219,99807
IKEA - Fishers,46037,39.952751,-86.006843,99815
WEINSTEIN CARPENTER1,27519,35.82114,-78.859447,99819
WEINSTEIN ADDISON1,23059,37.684303,-77.591203,99821
NEW MEX.ST. PKS BLUEWATERLAKE,87045,35.301694,-108.107741,99822
NOVA NV NOVA 1,85085,33.766378,-112.111884,99823
PROSCENIUM STATION 1,30309,33.786336,-84.38443,99825
WEINSTEIN TRIANGLE1,27519,35.857658,-78.89673,99843
ASHFORD GREEN ASHFORD GREEN 1,30319,33.914857,-84.338821,99844
ROCTR1 NEW STATION 4,48067,42.486013,-83.148386,99878
ROCTR1 NEW STATION 3,48067,42.488217,-83.146078,99879
ROCTR1 NEW STATION 1,48067,42.488226,-83.145827,99881
CITY HALL 01 CITY HALL 01,8226,39.278692,-74.575608,99882
CHERRY CREEK PARK OFFICE,80014,39.62684,-104.830065,99908
SEASIDE HEIGHTS SEASIDE PH. 2A,8751,39.944341,-74.070951,99909
NATIONAL GRID QUINSIGAMOND 2,1606,42.31371,-71.792148,99910
NATIONAL GRID QUINSIGAMOND CC,1606,42.315882,-71.795169,99911
NATIONAL GRID SUSTAINABILITY,1610,42.251498,-71.820203,99912
ONeil Digital Solutions,75074,33.005346,-96.65614,99919
WHOLE FOODS MKT DANBURY ST2,6810,41.378124,-73.475593,99921
MOUNTAINVIEW1 STATION 2,89128,36.217579,-115.249624,99924
CDC CHEV01 & 02,30341,33.881276,-84.294262,99926
Rabobank,93422,35.486347,-120.666102,99930
Tenaya Lodge,93623,37.473005,-119.636116,99931
City of South Portland - Municipal Services Facility,4106,43.614244,-70.278596,99948
Town of Veteran,14864,42.250834,-76.838332,99950
Columbia Gateway - Medical Center,21046,39.169397,-76.811526,99951
Otero County Electric Co-op,88317,32.958821,-105.744106,99953
International Peace Garden - Interpretive Center,58329,48.995057,-100.052525,99954
Lake Metigoshe State Park,58318,48.977701,-100.335949,99955
Grove Winery,27249,36.217492,-79.554133,99958
Charter Oak International Academy,6110,41.742975,-72.722829,99959
Cheverly Town Park,20785,38.925025,-76.906358,99960
Computer History Museum,94043,37.414457,-122.07705,99961
WEINSTEIN BRIER1,27617,35.910497,-78.787751,99977
ORANGE STATIONS NORTHSIDE EV1,30342,33.910947,-84.353575,99984
ORANGE STATIONS NORTHSIDE EV2,30342,33.910911,-84.353545,99985
TOWER 1660 ALBION ST1,80222,39.686302,-104.939103,99987
NATIONAL GRID 99 TEWKSBURY,1876,42.619959,-71.259862,99995
NATIONAL GRID LANCASTER,1523,42.454463,-71.672645,99996
HAMPTON  INN SUITES DOBSON,28621,36.393098,-80.786257,99997
GRCC BOSTICK STUD 1,49503,42.966621,-85.666134,99999
GRCC BOSTWICK STAFF1,49503,42.965785,-85.665817,100000
ConnexFW,76104,32.7314664,-97.318036,100008
Caltrans - Headquarters,95814,38.574737,-121.493583,100010
Milan Capital Management,91606,34.187004,-118.395935,100011
BLOCK C LOT 8 STARBUCKS WOODI,98072,47.754851,-122.155601,100012
RAINBOW MAN DINOSAUR INN,84078,40.455916,-109.52307,100014
WSS,92376,34.106957,-117.382616,100023
TOWN OF FRASER THE FOUNDRY,80442,39.927843,-105.789359,100026
